,text,prod_id,ubp_score
2313,magermilch wass zuck rahm glukosesirup kaffeeextrak 03 zichorienextrak aroma stabilisator e 331 verdickungsmittel e 407,45284,D
2314,vollmilch aus schweiz bioproduktio,45289,C
2315,teilentrahm milch laktosefrei kaffeeextrak 15 stabilisator e 331 verdickungsmittel e 407,45290,D
2316,magermilch wass zuck rahm glukosesirup kaffeeextrak 03 zichorienextrak aroma stabilisator e 331 verdickungsmittel e 407,45294,D
2317,teilentrahm milch aus schweiz bioproduktio,45299,C
2318,halbentrahm milch vitami vitami e niaci vitami a vitami d folsaur vitami b6 thiami riboflavi vitami b12,45300,C
2319,wass sojaboh 8 rohrohrzuck bourbonvanilleextrak meersalz biologisch landwirtschaf,45302,A
2320,halbentrahm milch milchprotei magnesiumphospha vitami d,45306,C
2321,weizenmehl 59 wass pflanzenol feuchthaltemittel glyceri backtriebmittel e 450 e 500 emulgator e 471 traubenzuck kochsalz konservierungsstoff e 202,45415,C
2322,avocado 26 erb wass tomatenstuck zwiebel knoblauchpuree modifizier maisstark jalapeno pfefferscho emulgator glyceri kochsalz glucosesirup trock wurz cayennepfeff kummel schwarz pfeff koria paprika ingw saureregulator e 575 zuck dextro aroma zitronensaftkonzentra schmacksverstark mononatriumglutama saureregulator citronensaur antioxidationsmittel ascorbinsaur farbstoff e 161 e133 emulgator e 461 knoblauchpulv krau limettenaroma stabilisator e 415 guarkernmehl,45417,E
2323,apfelessig apfelsaftkonzentra 1 farbstoff e 150c antioxidationsmittel kaliummetabisulfi,45495,D
2324,sonnenblumenol aus auslandisch bioproduktio aus schweiz bioproduktio,45496,E
2325,weissweinessig antioxidationsmittel kaliummetabisulfi,45497,D
2326,eingesott butt,45503,E
2327,wass tomatenkonzentra 22 toma 15 karott sellerie wurzzubereitung enthal soja lauch rapsol peperoni olivenol kochsalz zuck wurz zitronensaftkonzentra,45523,E
2328,toma 87 tomatenkonzentra 5 olivenol extra vierg mus 2 aubergi zucchetti peperoni karott zwiebel schwarz oliv reisstark zuck kochsalz paprika schwarz pfeff oregano knoblauch saureregulator citronensaur petersilie basilikum peperoncino aus auslandisch bioproduktio,45531,E
2329,maltodextri modifizier maisstark kartoffelstark schmacksverstark mononatriumglutama kochsalz jodier wurz soja weizenmehl volleipulv bodenhaltung estrago trock 26 sonnenblumenol zwiebel trock sauerungsmittel citronensaur rapsol verdickungsmittel e 415 knoblauch trock milchprotei wurz naturlich arom,45576,E
2330,wass zuck senfkor 23 weinessig caramelzuckersirup wurz,45593,E
2331,aufguss schwarztee hagebuttenkarkadeblu extraktgehal 13 gl pfirsichsaf konzentra 5 zuck zitronensaf konzentra 1 sauerungsmittel citronensaur aroma,45646,A
2332,aufguss hagebuttenkarkadeblu extraktgehal 12 gl zuck holundersaf konzentra 03 sauerungsmittel citronensaur aroma,45648,A
2333,aufguss schwarztee hagebuttenkarkadeblu extraktgehal 13 gl zitronensaf konzentra 35 fruchtzuck sussungsmittel sucralo,45654,A
2334,aufguss schwarztee hagebuttenkarkadeblu extraktgehal 12 gl zuck zitronensaf konzentra 2,45655,A
2335,rostkaffee,45665,E
2336,rostkaffee,45675,E
2337,rostkaffee,45681,E
2338,rostkaffee,45685,E
2339,rostkaffee,45689,E
2340,rostkaffee,45696,E
2341,loslich extrak 60 rostkaffee 40 ros zichorie,45727,E
2342,rostkaffee,45751,E
2343,rostkaffee,45756,E
2344,rostkaffee,45766,E
2345,lindenblu aus auslandisch bioproduktio,45806,E
2346,hibisku apfel hagebutt apfelbestandteil aroma stevia erdbeerbestandteil 01 erdbeersaftgranula 01 maltodextri erdbeersaftkonzentra johannisbeerbestandteil 01 johannisbeersaftgranula 01 maltodextri johannisbeersaftkonzentra,45834,E
2347,apfelbestandteil apfel hagebutt orangenschal 10 orangenaroma hibisku zichorienwurzel ros sauerungsmittel citronensaur suss brombeerblatt stevia orangensaftgranula 01 maltodextri orangensaftkonzentra,45844,E
2348,hagebutt hibisku apfel orangenschal zitronenschal,45860,E
2349,gruntee pfefferminzaroma,45868,E
2350,zuck kakaobutt haselnuss splitt mahl 10 vollmilchpulv kakaomass magermilchpulv palmol kakaopulv kokosol emulgator sojalecithi mandel mahl naturlich arom macadamianuss pecannuss pistazie walnuss kakao 33 mind schokolad milch 14 mind schokolad kann glu eier spur schalenfruch nuss enthal,45968,E
2351,lauch gru,46889,A
2352,weizenmehl butt 24 wass hef zuck weizenglu kochsalz vollei bodenhaltung weizenmalzmehl mehlbehandlungsmittel ascorbinsaur hef inaktivier,46916,C
2353,spina 67 wass rahm 5 magermilchpulv sonnenblumenol rapsol streuwurz wurzextrak wurz museextrak modifizier maisstark kartoffelstark glucosesirup milchprotei enthal milchzuck,46922,A
2354,rahmjoghur magermilch ch rahm ch milchprotei rohrzuck 65 mangopulp mangostuck 95 wachsmaisstark zitronenkonzentra naturlich aroma aus auslandisch bioproduktio aus schweiz bioproduktio,46927,D
2355,ruchmehl weiz wass weizenprotei kochsalz jodier hef malzmehl rst mehlbehandlungsmittel ascorbinsaur ipsuiss qualita,47000,C
2356,schweinefleisch nitritpokelsalz kochsalz konservierungsmittel e 250 maltodextri glukosesirup stabilisator e 450 e 451 antioxida e 301 wurzextrak,47021,E
2357,eier,47029,E
2358,toma,47104,A
2359,rindfleisch kochsalz zuck traubenzuck maltodextri wurzextrak konservierungsstoff kaliumnitra e 252 antioxidationsm ittel natriumascorba e 301 aroma essbar hull kollag rind,47105,E
2360,lach salmo salar enthal fisch,47121,E
2361,lach salmo salar enthal fisch,47121,E
2362,schweinskotelett durchzog,47133,E
2363,heidelbeer,47145,C
2364,zuck vollmilchpulv kakaobutt kakaomass haselnuss mahl emulgator sojalecithi naturlich aroma kakao 31 mind,47209,E
2365,schweinefleisch 50 paniermehl 22 weizenmehl hef maisol wurz wass kas 9 schink 8 schweinefleisch nitritpokelsalz kochsalz konservierungsstoff e 250 kartoffelstark glucosesirup stabilisator e 450 e 451 antioxidationsmittel ascorbinsaur aroma enthal milch glu,47222,E
2366,dinkelmehl 56 dinkelflock 33 sonnenblumenol toma trock 3 magermilchpulv kochsalz rstenmalzextrak hef basilikum trock 06 backtriebmittel e 500 vitami b1 b2 b6 niaci folsaur,47233,E
2367,schweinefleisch speck schweinezung schwar nitritpokelsalz kochsalz konservierungsstoff e 250 maltodextri zuck schmacksverstark mononatriumglutama arom antioxidationsmittel e 301 wurz,47293,E
2368,straussenfleisch,47317,E
2369,wass kohlensaur sauerungsmittel e 330 e338 aroma farbstoff e 150d saureregulator e 331 sussungsmittel e 950 e 952 e 954 e 955 koffei,47360,A
2370,bio kichererb herkunf sieh aufdruck,47488,C
2371,vollmilch homogenisier pasteurisier schweiz erdbeer 10 schweiz rohrohrzuck mittel sudamerika milchprotei maniokstark zitronensaftkonzentra all landwirtschaftlich stamm biologisch anbau,47516,D
2372,sussungsmittel isomal sorbi maltitsirup aspartam acesulfam k kaumass antioxidationsmittel e 306 arom feuchthaltemittel e 422 verdickungsmittel gummi arabicum farbstoff e 171 uberzugsmittel e 903 e 553b,47527,E
2373,bio vollmilch schweiz calcium 120mgdl 100ml deck 15 empfohl tagesdosi erwach,47544,C
2374,milch kochsalz,47553,E
2375,carbonated water colour caramel e150d acidity regulator phosphoric acid sodium citra swee aspartam acesulfamek vegetabl extrac flavour caffei,47563,A
2376,poul hackfleisch fettgehal 7,47602,E
2377,wass erbsenprotei 18 rapsol kokosnussol naturlich arom stabilisator cellulo methylcellulo kartoffelstark maltodextri hefeextrak kochsalz sonnenblumenol trockenhef verdickungsmittel gummi arabicum antioxidationsmittel ascorbinsaur farb randensaf modifizier stark sauerungsmittel essigsaur apfelextrak zitronensaftkonzentra,47618,E
2378,eisbergsala,47630,D
2379,joghur milch ch milchprotei zuck 99 rhabarb 75 modifizier wachsmaisstark vanilleextrak 001 aroma,47636,D
2380,joghur milch ch milchprotei zuck 10 vanilleextrak 09,47648,D
2381,joghur milch ch milchprotei zuck 92 himbeerpuree konzentra himbeer 8 modifizier wachsmaisstark pflanzenextrak farb karottensaftkonzentra aroma,47677,D
2382,toma 148 g pro 100 g tomatenketchup branntweinessig zuck speisesalz cayennepfefferpulv krau wurz wurzextrak enthal sellerie krauterextrak enthal sellerie chiliextrak,47692,A
2383,bio magermilch pasteurisier schweiz bio rahm pasteurisier schweiz,47808,E
2384,aufguss gruntee extraktgehal 12 gl zuck wassermelonensaf konzentra 05 kiwisaf konzentra 03 sauerungsmittel citronensaur naturlich arom antioxidationsmittel ascorbinsaur,47852,A
2385,toma 92 zucchini 29 karott 22 zwiebel meersalz basilikum knoblauch,47865,E
2386,zuck vollei butterfraktio weissmehl baumnuss fettarm kakaopulv kochsalz,47908,E
2387,dinkelvollkornmehl roggenvollkornschro schweiz kas 10 sonnenblumenol trock lauch 35 hef salz trock zwiebel knoblauchpulv pfeff kann spur haselnuss mandel eier sesam enthal,48259,E
2388,standardisier vollmilch rahm 24 zuck glukosesirup wass walnuss 5 traubenzuck stark tapioka reis magermilchpulv ahornsirup 1 eigelb milchweiss molkenpulv zitrusfa sonnenblumenol naturlich arom karamellisier zuckersirup allerg nuss milch eier kann nuss enthal,48883,E
2389,teilentrahm milch 91 milchproteinpulv vanilleextrak 04 aroma stabilisator e 331 sussungsmittel cyclama acesulfam k verdickungsmittel e 407 farb karottensaftkonzentra lacta vitami alphatocopherol vitami e pyridoxinhydrochlorid vitami b6 riboflavi vitami b2 thiaminhydrochlorid vitami b1 vitami d3,48984,D
2390,teilentrahm schweiz milch erdbeersaf konzentra 8 milchprotei stabilisator e339 arom sussungsmittel cyclama acesultamk verdickungsmittel carragee farbstoff ech karmi lakta vitami e b6 b2 b1 d,48986,D
2391,wass kohlensaur sauerungsmittel citronensaur e 338 naturlich arom farbstoff e 150d saureregulator natriumcarbona sussungsmittel acesulfam k sucralo koffei 003 konservierungsstoff natriumbenzoa kaliumsorba vitami niaci b3 vitami b6 guaranaextrak 0001,49046,A
2392,frischka wass rahm 6 salz rot peperoni dextro zuck zwiebel modifizier stark weiz wurz konservierungsstoff kaliumsorba aroma farbstoff paprikaextrak,49304,E
2393,frischka zubereitung toma orega 6 toma 40 wass salz zuck oregano 35 tomatenpuree konzentra 33 knoblauch zwiebel naturlich aroma schwarz pfeff zitronensaftkonzentra konservierungsstoff kaliumsorba wass rahm salz,49305,E
2394,spina blanchier 61 wass vollrahm 50 sonnenblumenol magermilchpulv maisstark streuwurz sellerie weizenmehl milchprotei kochsalz wurz,49533,A
2395,cashewnuss wurzzubereitung paprika salz 14 schweiz zwiebel hefeextrak farbstoff paprikaextrak raucharoma chiliextrak gluko kann schalenfruch nuss erdnuss enthal,49575,E
2396,cashewnuss wurzzubereitung salz 13 schweiz zwiebel knoblauch paprika pfeff maltodextri dextro thymia rosmari majora oregano rapsol kurkuma lavendel gluco kann schalenfruch nuss erdnuss enthal,49576,E
2397,bio karott,49731,B
2398,weissmehl weiz zuck pflanzlich fett palm palmk koko veranderlich wichtsanteil glucosesirup fettarm kakaopulv 4 backtriebmittel e 503 e 500 kochsalz magermilchpulv molkenpermea saureregulator e 500,49735,E
2399,apfel 51 fruchtsaftkonzentra traub dattel anana 48 zitronensaf liermittel pekti fruch zim,50117,A
2400,wass zuck limettensaf konzentra 13 kohlensaur sauerungsmittel citronensaur naturlich aroma antioxidationsmittel ascorbinsaur,50323,A
2401,weissmehl weiz schweiz,51114,C
2402,natural val mineral water carbonic acid natural lemo aroma acidifier citric acid,51131,A
2403,wass kohlensaur farbstoff e 150d sussungsmittel aspartam acesulfamk sauerungsmittel e338 natriumcitra naturlich arom inkl koffei enthal eine phenylalaninquell,51322,A
2404,wass zuck kohlensaur farbstoff e150d sauerungsmittel e338 naturlich arom inkl koffei,51324,A
2405,wass kohlensaur farbstoff e 150d sussungsmittel cyclama acesulfamk aspartam sauerungsmittel e 338 natriumcitra naturlich arom inklusiv koffei,51340,A
2406,standardisier vollmilch schweiz,51589,C
2407,huhnereiweiss salz,51835,E
2408,weizenmehl kartoffelflock 21 sonnenblumenol modifizier stark salz jodier rosmari 1 zwiebelpulv knoblauchpulv antioxidationsmittel extrak rosmari kann spur haselnuss mandel eier milch sesam enthal,52080,E
2409,wass saccharo gluco saureregulator natriumcitra magnesiumcarbona kohlensaur sauerungsmittel zitronensaur tauri 04 koffei 003 glucuronolacto inosi vitami niaci pantothensaur b6 b12 aroma farbstoff einfach zuckerkulor riboflavi,52297,A
2410,milch,52314,C
2411,weizenmehl wass hef rapsol kochsalz weizenprotei malzmehl weiz gluco saureregulator natriumhydroxid kann nuss sesam soja eier milch enthal,52315,C
2412,zuck,52316,A
2413,zuck,52316,A
2414,magermilch wass rahm 4 oligofructo eigelbpulv modifizier maisstark arom zitronensaf karamellisier zuckersirup 01 sussungsmittel sucralo acesulfamk skyrkultur,52317,E
2415,salatsauc 25 sonnenblumenol wass weissweinessig senf eigelb eier bodenhaltung jodier kochsalz zwiebel zuck hefeextrak knoblauch verdickungsmittel e 415 thonerzeugni 17 tho 85 sonnenblumenol wass kochsalz mai 13 cherrytoma 13 tatsoi mizuna eichblatt rot mangold rot rucola roter thu thunnu thynnu fang ostlich indisch ozea fang westlich indisch ozea umschliessungsnetz hebenetz kann enthal krebstier milch sellerie sulfi schwefeldioxid glu,52318,C
2416,magermilch milchprotei wass milchmineralstoff,52319,C
2417,wass vollkornmehl rogg 21 sauerteig rogg roggenkor 17 vollkornmehl weiz kochsalz jodier hef ros malzmehl rst verdickungsmittel guarkernmehl kann nuss sesam soja eier milch enthal,52320,C
2418,milch,52324,C
2419,zuck deutschla schweiz ingwersaf 23 wass sauerungsmittel e 330 all landwirtschaftlich stamm biologisch produktio,52326,C
2420,schweinefleisch rindfleisch wass jodier kochsalz wurzmischung enthal soja senf antioxidationsmittel ascorbinsaur e 331 saureregulator e 262 traubenzuck glucosesirup hull schweinedarm,52327,E
2421,milch,52328,C
2422,weizenmehl wass sonnenblumenol hef weizenprotei kochsalz jodier malzmehl rst saureregulator natriumhydroxid mehlbehandlungsmittel ascorbinsaur ipsuiss qualita,52329,C
2423,hartweizengriess vollei 135 freilandhaltung kochsalz,52330,E
2424,eier,52331,E
2425,hartweizengriess vollei 135 freilandhaltung kochsalz,52332,E
2426,kaffeerahm,52334,E
2427,apriko antioxidationsmittel schwefeldioxid,52335,E
2428,weizenmehl 87 sesamsam 10 hef rapsol zuck salz,52336,E
2429,magermilch ch laktosefrei milchprotei laktosefrei rahm laktosefrei kakaopulv kakaopulv fettarm 22 modifizier tapiokastark emulgator e 471 kakaoextrak verdickungsmittel e 407 sussungsmittel e 955,52337,E
2430,zitronensaf konzentra italie spanie antioxidationsmittel e 224 sulfi,52338,D
2431,weizenmehl zuck kakaobutt vollmilchpulv pflanzenfettol ungehar palm koko rohzuck kakaopulv fettarm milchserum kakaomass butterreinfett glucosesirup eipulv magermilchpulv backtriebmittel natriumcarbona diphospha naturlich arom maltodextri emulgator lecithi soja butt haselnuss kochsalz sauerungsmittel zitronensaur kann spur mandel enthal,52340,E
2432,weisskohl schweiz meersalz zwiebelpulv musebouillo kochsalz reismehl mus karott zwiebel pastinak zuck olivenol wurz krau acerolapulv maltodextri kummel all landwirtschaftlich stamm biologisch produktio,52341,A
2433,weizenmehl hack toma 214 halbhartka edam 17 koch schink 114 schweinefleisch salz traubenzuck stabilisator zitronensaur wurzextrak antioxidationsmittel ascorbinsaur maltodextri rauch konservierungsstoff natriumnitri rapsol rohschink rauch 29 schweinefleisch salz wurz glukosesirup konservierungsstoff kaliumnitra natriumnitri rauch zerklei toma zwiebel 29 tomatenpuree wass hef wurz krau pflanzenmargari pflanzlichefett ole palm kokosnuss rap salz vollmilchpulv zuck weizenmalzmehl spina emulgator sonnenblumenlecithi kann sellerie fisch senf soja enthal,52342,E
2434,pouletfleisch 50 poulethau wass kartoffelstark nitritpokelsalz kochsalz konservierungsstoff e 250 wurzmischung gluco antioxidationsmittel ascorbinsaur stabilisator diphospha essbar hull rinderkollag,52345,E
2435,paprika rosmari meersalz nacl 998 kurkuma knoblauch koria oregano cayennepfeff thymia dextro maltodextri kreuzkummel bockshornklee zwiebel pfeff rapsol ingw muskatnuss,52347,E
2436,weizenmehl wass roggenmehl weizenprotei kochsalz jodier hef malzmehl rst acerolasaftkonzentra mehlbehandlungsmittel ascorbinsaur ipsuiss qualita,52348,C
2437,weizenmehl mozzarella 21 wass schweinefleischerzeugni 10 schweinefleisch schweiz nitritpokelsalz kochsalz konservierungsstoff e 250 wurz knoblauch chili paprika gluco antioxidationsmittel e 301 farbstoff e 160c tomatenkonzentra 6 weizenprotei hef kochsalz jodier maisstark hartweizengriess olivenol rapsol zuck streuwurz reis wurz wurzextrak malzmehl rst zitronensaftkonzentra mehlbehandlungsmittel ascorbinsaur,52349,E
2438,zuck massig zon zuckerrub tropisch biet zuckerrohr,52350,A
2439,pilzproduk quor 47 wass palmol rapsol eiweisspulv eier freilandhaltung rstenmalzextrak knoblauchpulv enthal trennmittel e 341 e 339 milchprotei milchzuck zwiebelpulv tapiokastark kochsalz maltodextri majora trock zuck erbsenstark verdickungsmittel gummi arabicum kokosol saureregulator e 504,52351,E
2440,joghur milch ch milchprotei zuck 84 wass haselnusspa 36 modifizier wachsmaisstark zitronensaftkonzentra,52376,D
2441,joghur milch ch milchprotei zuck 101 apfel 38 mangopuree 38 modifizier wachsmaisstark aroma,52377,D
2442,magermilch pasteurisier,53134,E
2443,halbrahm schweiz milchprotei stabilisator e 327 verdickungsmittel e 407,53136,E
2444,teilentrahm milch homogenisier pasteurisier schweiz milchprotei magermilchpulv,53138,D
2445,mineralwass,53139,A
2446,butt pasteurisier rahm schweiz,53140,E
2447,zuck kondensmilch 45 milch magermilch zuck haselnuss 24 zuck kakaobutt kakao butterreinfett kakaomass emulgator sonnenblumenlecithi vanilleextrak kann enthal eier glu nuss,53141,E
